Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
didst,recall,50,121,1
encompass,thee,2,86,1
torture,flame,104,25,1
didst,reveal,50,42,1
thy,life,66,1043,2
saw,thee,589,86,1
thee,sicken,86,4,1
hide,thine,217,7,1
thine,anguish,7,56,1
anguish,face,56,1410,1
foul,disgrace,8,96,1
avoid,talk,111,1065,1
unpleasant,odour,54,3,1
gentleman,show,637,660,1
unbounded,vanity,13,69,2
furious,discontent,43,3,1
lofty,expression,58,318,1
stupid,look,259,2970,1
look,intelligent,2970,51,1
look,base,2970,75,1
fellow,clerk,375,136,1
sickly,dread,23,58,1
slavish,passion,5,94,1
many,sheep,532,17,2
present,time,405,2625,4
time,owe,2625,90,1
casual,circumstance,7,195,1
white,feather,173,20,2
thing,reach,1295,258,1
drank,vodka,17,52,1
foolish,transcendental,87,5,1
nothing,produce,1567,60,1
france,perish,13,17,1
transcendental,song,5,46,1
transcendental,nature,5,225,1
pure,form,75,195,1
uncle,pyotr,42,834,1
pyotr,ivanitchs,834,1,1
transcendental,sort,5,699,1
european,type,25,39,1
european,standard,25,13,1
respect,word,257,1439,1
good,service,1595,186,2
realistic,mind,7,851,1
accept,anyone,179,277,1
despise,anything,114,796,1
practical,object,36,267,2
government,expense,77,57,1
lyrical,poem,1,63,1
precious,jewel,86,9,2
jewel,wrap,9,49,1
cotton,wool,20,2,1
great,breadth,1202,2,1
great,rogue,1202,43,1
black,forest,139,27,1
official,work,113,382,1
open,abuse,682,84,1
lunatic,asylum,14,10,5
considerable,rank,57,71,1
contradictory,sensation,1,98,1
broad,nature,40,225,1
arrant,thief,1,81,1
incorrigible,rogue,2,43,1
practical,knowledge,36,69,2
poor,material,422,54,1
boastful,patriotism,4,4,1
external,impression,17,178,1
external,mean,17,1062,1
loathsome,vice,44,41,1
petty,kind,36,278,1
sickly,irritability,23,27,1
hysterical,impulse,64,56,1
little,observation,1465,29,1
filthy,vice,36,41,1
loathsome,moment,44,1301,1
underground,world,31,429,3
various,obscure,49,23,1
obscure,haunt,23,42,1
light,window,346,340,4
gentleman,fight,637,81,1
billiard,cue,4,5,1
much,disgust,1227,65,1
gentleman,throw,637,329,1
officer,put,165,1071,1
ignorance,block,19,16,1
forgive,blow,359,136,1
little,fellow,1465,375,3
resentful,retreat,14,32,1
tavern,straight,103,290,1
next,night,356,587,1
lewd,intention,1,94,1
prefer,fight,58,81,1
lieutenant,pirogov,33,1,1
fight,duel,81,76,1
physical,courage,30,22,1
moral,courage,92,22,1
everyone,present,177,405,3
insolent,marker,30,2,1
pimply,clerk,1,136,1
greasy,collar,10,27,1
literary,language,66,57,2
ordinary,language,92,57,1
trivial,incident,39,95,3
certain,sign,460,211,2
resentment,grow,38,343,1
stealthy,inquiry,1,79,1
kopeck,learn,16,199,1
great,vexation,1202,35,1
charm,letter,47,544,1
ridiculous,anachronism,63,2,1
brilliant,thought,31,549,1
sunny,side,4,427,1
innumerable,misery,13,45,1
convulsive,twinge,8,4,1
regular,martyrdom,92,3,1
intolerable,humiliation,18,26,1
possible,opportunity,290,64,1
good,dress,1595,285,1
empty,space,100,42,2
resentment,watch,38,300,1
hysterical,rage,64,104,2
write,law,602,141,1
bright,idea,69,798,1
idea,dawn,798,43,1
audacious,idea,10,798,1
intention,seem,94,1349,1
decency,permit,7,31,1
literary,world,66,429,1
inspire,respect,15,257,1
decent,hat,37,217,1
glove,seem,24,1349,1
good,shirt,1595,47,1
white,bone,173,20,1
bone,stud,20,8,1
raccoon,collar,3,27,2
begin,visit,1745,290,2
several,attempt,212,106,1
german,beaver,111,7,3
grow,shabby,343,24,1
anton,antonitch,14,9,9
antonitch,syetotchkin,9,2,2
lend,money,35,993,6
antonitch,seem,9,1349,1
vague,sinking,46,10,1
write,authorisation,602,3,1
way,everything,1198,811,1
handsome,beaver,49,7,1
act,offhand,191,3,1
many,effort,532,97,1
last,instant,1586,178,1
courage,fail,22,105,1
calmly,step,50,419,1
fatal,plan,67,151,1
full,tilt,302,2,2
social,footing,56,30,1
fourteen,year,26,871,11
terrible,dreamer,241,9,1
chicken,heart,19,897,1
extent,satisfy,34,87,1
positive,intoxication,62,6,1
faint,trace,89,74,1
external,circumstance,17,195,1
white,horse,173,133,3
ordinary,man,92,2546,2
worth,note,173,456,1
separate,spurt,32,3,1
inward,analysis,11,9,1
certain,piquancy,460,5,2
certain,depth,460,37,1
direct,debauchery,81,19,1
lofty,way,58,1198,1
fantastic,love,60,1234,1
anything,human,796,100,1
beautiful,form,100,195,1
shameful,deed,55,51,1
hungry,preach,36,19,1
victorious,austerlitz,3,1,1
villa,borghese,15,1,1
lake,como,29,5,5
purpose,transfer,224,12,1
irresistible,desire,27,235,4
society,mean,245,1062,1
permanent,acquaintance,9,135,1
embrace,humanity,85,101,1
sallow,appearance,7,183,1
leather,couch,30,11,1
excise,duty,1,150,1
fool,beside,325,231,1
hateful,childhood,19,69,1
terrible,year,241,871,1
equable,disposition,1,14,1
certain,independence,460,24,1
time,spend,2625,216,2
soulful,moment,1,1301,1
thursday,anton,16,14,1
man,dislike,2546,70,1
reflection,impel,48,10,1
common,fly,90,248,1
earnest,conversation,61,294,1
farewell,dinner,43,124,3
call,zverkov,660,56,1
distant,province,40,104,3
low,form,182,195,2
playful,boy,19,461,2
good,certificate,1595,10,1
powerful,interest,30,272,1
swagger,tone,13,196,1
sham,notion,28,44,1
interested,motive,90,54,1
accepted,idea,5,798,1
social,grace,56,26,1
last,fact,1586,885,4
stupid,face,259,1410,3
military,manner,32,155,1
future,conquest,181,13,1
day,talk,1711,1065,1
leisure,moment,7,1301,1
future,relation,181,169,1
single,village,73,69,1
village,girl,69,465,4
peasant,dare,259,326,1
rabble,applaud,17,19,1
several,occasion,212,170,4
fast,life,61,1043,1
third,tier,156,3,1
deride,everyone,2,177,1
bitter,enemy,70,87,3
swagger,fellow,13,375,1
personal,honour,84,216,1
little,coward,1465,36,1
interested,motif,90,22,1
borrow,money,45,993,8
cold,face,167,1410,1
worship,success,31,64,1
certain,importance,460,70,1
simonov,decide,44,262,2
ferfitchkin,interrupt,27,182,1
insolent,flunkey,30,21,1
flunkey,boasting,21,4,1
order,half,367,387,1
dozen,bottle,62,79,4
want,half,1315,387,1
observe,trudolyubov,415,25,1
half,dozen,387,62,1
clock,tomorrow,193,87,1
simonov,observe,44,415,1
feel,hurt,533,59,1
ferfitchkin,put,27,1071,1
trudolyubov,jeer,25,40,1
ferfitchkin,begin,27,1745,1
private,thing,52,1295,1
owe,simonov,90,44,1
simonov,fifteen,44,142,1
much,vexed,1227,24,1
pay,tomorrow,324,87,1
apologetic,voice,1,588,1
simonov,repeat,44,363,1
fussy,air,7,292,1
send,simonov,591,44,1
positive,obstacle,62,20,1
miserable,day,57,1711,1
silent,boy,291,461,1
savage,distrust,35,10,1
schoolfellow,meet,31,508,1
merciless,jibe,11,1,1
ignoble,readiness,9,28,1
disproportionate,pride,2,127,1
coarseness,revolt,6,34,1
clumsy,figure,15,123,1
special,way,167,1198,2
grow,stupider,343,6,1
essential,thing,54,1295,1
impressive,subject,16,227,1
hackneyed,remark,2,218,1
strike,reality,344,77,1
fantastic,stupidity,60,45,1
respect,success,257,64,1
snug,berth,13,4,2
bad,example,376,58,1
certain,rakishness,460,1,1
book,none,232,104,1
understood,thing,75,1295,1
school,curriculum,100,1,1
sarcastic,view,25,164,1
teacher,begin,74,1745,1
mockery,cease,24,106,1
hostility,remain,9,302,1
relation,become,169,598,1
become,permanent,598,9,1
unbounded,sway,13,12,1
complete,break,152,397,1
passionate,affection,38,33,1
rare,exception,27,18,1
radical,change,5,330,2
external,event,17,185,1
induce,apollon,37,18,1
duty,require,150,42,1
everything,look,811,2970,1
big,yellow,111,61,2
yellow,stain,61,37,2
personal,dignity,84,121,6
invincible,contempt,5,125,1
blockhead,trudolyubov,14,25,1
impudent,rudeness,29,17,1
insect,ferfitchkin,23,27,1
feel,impel,533,10,1
spiritless,creature,2,189,1
acute,paroxysm,18,16,1
abandon,zverkov,69,56,1
unutterable,anguish,5,56,1
movable,pane,3,12,2
troubled,darkness,8,73,2
thickly,fall,10,272,1
fall,wet,272,72,1
little,clock,1465,193,2
clock,hiss,193,17,1
last,half,1586,387,2
grand,style,48,70,1
many,question,532,897,3
dinner,hour,124,508,1
absurd,position,109,283,1
servant,begin,214,1745,1
begin,lay,1745,414,1
lamp,burn,36,110,1
different,table,259,520,1
little,shriek,1465,63,1
unpleasant,moment,54,1301,1
show,resentment,660,38,1
zverkov,walk,56,563,1
zverkov,draw,56,258,1
jaunty,bend,9,82,1
circumspect,courtesy,1,20,1
habitual,thin,10,101,1
shrill,laugh,16,1027,3
insipid,joke,3,128,1
patronise,way,4,1198,1
fight,shy,81,31,1
trudolyubov,inquire,25,139,1
answer,aloud,818,149,1
zverkov,cry,56,1704,2
rascal,ferfitchkin,41,27,1
little,snigger,1465,13,1
position,strike,283,344,1
mutter,trudolyubov,297,25,1
order,something,367,1444,1
zverkov,interrupt,56,182,1
cry,simonov,1704,44,1
original,job,59,52,2
simonov,look,44,2970,1
zverkov,wince,56,5,1
zverkov,observe,56,415,1
trudolyubov,observe,25,415,1
insolent,compassion,30,35,1
cry,ferfitchkin,1704,27,2
ferfitchkin,fly,27,248,1
mutter,simonov,297,44,3
sit,crush,1134,110,1
brute,imagine,20,284,1
grown,thinner,12,9,1
zverkov,notice,56,475,1
drank,sherry,17,1,1
annoyance,increase,50,70,1
flagrant,manner,4,155,1
drowsy,eye,4,1211,1
exuberant,lady,1,681,1
last,lead,1586,267,1
prince,kolya,1984,229,1
thousand,serf,614,37,2
trudolyubov,deign,25,24,1
trudolyubov,raise,25,265,1
good,luck,1595,41,5
old,time,1356,2625,3
round,zverkov,493,56,1
glass,stand,159,1039,1
roar,trudolyubov,56,25,2
spiteful,brute,64,20,1
zverkov,wait,56,639,1
lieutenant,zverkov,33,56,1
hate,phrase,91,94,1
general,stir,935,66,2
second,point,304,586,1
hate,ribaldry,91,1,1
ribald,talker,2,8,2
third,point,156,586,1
love,justice,1234,81,1
love,thought,1234,549,1
monsieur,zverkov,26,56,2
true,comradeship,475,1,1
circassian,girl,4,465,2
squeal,ferfitchkin,28,27,1
cry,zverkov,1704,56,3
general,indignation,935,97,1
much,value,1227,59,1
satisfaction,tomorrow,80,87,1
everyone,include,177,29,1
include,ferfitchkin,29,27,1
simonov,mutter,44,297,1
slight,consequence,152,85,1
entrance,money,70,993,1
many,pawn,532,24,1
inanimate,pawn,2,24,1
unconcerned,attitude,6,47,1
zverkov,stretch,56,72,1
drunken,enthusiasm,90,37,1
true,passion,475,94,1
call,podharzhevsky,660,1,1
extraordinary,grace,177,26,1
clock,till,193,389,1
room,stop,1129,411,1
time,soak,2625,24,1
acute,pang,18,27,1
enemy,behave,87,96,1
contemptuous,laugh,34,1027,1
disgust,way,65,1198,1
minute,watch,677,300,1
ferfitchkin,hiss,27,17,1
sharp,pang,49,27,1
zverkov,answer,56,818,1
conclude,trudolyubov,105,25,1
trudolyubov,strike,25,344,1
stupid,song,259,46,1
simonov,remain,44,302,1
desperate,resolution,56,32,2
extreme,amazement,100,85,1
vacant,eye,5,1211,1
scornful,laugh,10,1027,1
plan,depend,151,61,1
simonov,pull,44,250,1
spilt,wine,2,87,1
cigarette,end,20,622,1
agonise,misery,11,45,1
solitary,night,31,587,1
rough,peasant,13,259,1
little,shaggy,1465,8,1
shaggy,piebald,8,1,1
piebald,horse,1,133,1
rouble,seem,543,1349,1
cheap,mirage,22,6,1
slap,zverkov,46,56,1
driver,tug,32,17,1
damn,olympia,140,5,1
pull,olympia,250,5,1
pull,zverkov,250,56,1
ungrateful,wretch,20,57,1
eccentric,thing,30,1295,1
second,tomorrow,304,87,1
disgust,absurdity,65,30,1
dinner,yesterday,124,385,1
post,station,63,77,1
hollow,cheek,13,100,1
driver,gaze,32,289,1
peasant,shout,259,407,1
big,flake,111,3,1
lamp,gleam,36,47,1
snowy,darkness,2,73,1
snow,drift,37,6,1
certain,precaution,460,11,1
millinery,establishment,1,21,1
dark,shop,208,64,1
candle,burning,111,24,1
ask,somebody,1621,54,1
stupid,smile,259,734,2
dark,eyebrow,208,15,1
something,simple,1444,120,1
something,loathsome,1444,44,1
loathsome,stir,44,66,1
face,strike,1410,344,2
seem,repulsive,1349,12,1
clock,begin,193,1745,2
begin,wheeze,1745,3,1
enormous,wardrobe,18,2,1
cardboard,box,3,73,1
candle,end,111,622,1
faint,flicker,89,3,1
complete,darkness,152,73,1
point,seem,586,1349,1
dream,move,348,337,1
day,seem,1711,1349,2
spite,seem,337,1349,1
seem,surge,1349,15,1
saw,beside,589,231,1
eye,scrutinise,1211,28,1
grim,idea,4,798,1
horrible,sensation,46,98,1
mouldy,cellar,1,31,1
reason,gratify,479,12,1
true,love,475,1234,1
longer,distinguish,89,63,2
answer,mean,818,1062,1
day,begin,1711,1745,2
anxious,thought,181,549,1
nasty,day,65,1711,1
dry,grave,50,78,1
regular,marsh,92,2,1
heard,story,175,386,1
high,price,285,39,1
catch,anything,309,796,3
quick,movement,46,93,1
marry,woman,368,1047,1
rude,abrupt,36,16,1
abrupt,tone,16,196,1
sorrow,life,39,1043,1
whole,freedom,889,94,1
begin,star,1745,193,3
certain,thought,460,549,2
young,soul,776,341,2
head,nearer,804,40,1
deep,breathing,122,10,1
momentary,thought,14,549,1
asleep,tire,134,34,1
old,coat,1356,154,4
expensive,present,15,405,1
great,delight,1202,163,6
kiss,anyone,308,277,1
daughter,love,243,1234,1
many,family,532,388,1
family,trouble,388,212,1
happiness,provide,129,57,1
husband,end,198,622,1
house,rejoice,888,47,1
heart,fail,897,105,1
meet,anew,508,8,1
holy,mystery,119,76,1
love,pas,1234,38,1
married,love,31,1234,1
difficult,time,138,2625,1
great,duty,1202,150,3
mother,nearer,762,40,1
baby,boy,83,461,1
wife,nurse,408,45,1
child,tear,758,449,1
live,oneself,606,38,1
idea,drive,798,263,1
somehow,wound,142,56,1
silence,continue,305,234,2
tender,curiosity,44,157,1
speak,somehow,1198,142,1
remark,send,218,591,1
last,refuge,1586,13,1
surrender,till,14,389,1
present,life,405,1043,3
impure,think,2,2317,1
low,labourer,182,1,1
labourer,hire,1,19,1
priceless,diamond,10,27,1
face,death,1410,260,1
love,worth,1234,173,2
great,insult,1202,200,1
love,amount,1234,51,1
bad,halfpenny,376,6,1
plentiful,meal,1,17,1
honest,girl,106,465,3
express,train,205,105,1
begin,nag,1745,10,1
work,harder,382,3,1
new,year,511,871,2
salt,fish,11,36,2
wail,something,48,1444,1
doorway,taunt,69,16,1
filthy,step,36,419,1
son,watch,307,300,1
queer,disease,44,40,1
owe,money,90,993,1
nasty,hussy,65,7,1
filthy,corner,36,304,1
strange,hand,548,1662,1
woman,today,1047,80,1
time,quarrel,2625,135,1
wet,blue,72,61,1
blue,clay,61,4,1
coffin,lid,71,3,1
dead,arise,220,59,1
soul,upside,341,7,1
speak,stiffly,1198,7,1
youthful,body,22,99,1
suppress,sobs,13,1,1
sobs,rent,1,11,1
press,closer,128,12,2
want,anyone,1315,277,1
finish,dress,185,285,1
whole,candle,889,111,2
liza,spring,202,80,1
insane,smile,37,734,1
impulsive,movement,8,93,1
hot,haste,67,213,2
time,trustful,2625,9,1
child,look,758,2970,3
light,hazel,346,1,1
express,love,205,1234,1
medical,student,24,114,3
finish,read,185,561,2
impatient,eye,50,1211,1
private,house,52,888,1
precious,treasure,86,25,3
naive,pride,9,127,1
heavy,flake,60,3,1
loathsome,truth,44,328,2
womanish,hysteria,7,4,1
chief,business,140,320,1
desperate,measure,56,71,1
borrow,fifteen,45,142,1
rouble,straight,543,290,1
swagger,air,13,292,1
farewell,party,43,145,1
desperate,rake,56,13,1
considerable,mean,57,1062,1
regular,lovelace,92,1,1
candid,tone,26,196,1
superfluous,word,16,1439,1
beg,simonov,317,44,1
certain,lightness,460,3,1
possible,argument,290,47,1
independent,view,29,164,1
young,hero,776,46,4
aristocratic,playfulness,31,6,1
wine,yesterday,87,385,1
ask,apollon,1621,18,1
apollon,become,18,598,1
twilight,grow,5,343,1
acute,depression,18,20,1
business,street,320,297,1
myeshtchansky,street,1,297,1
daily,work,21,382,1
look,cross,2970,272,1
cheap,bustle,22,17,1
bare,prose,43,3,1
street,irritate,297,54,1
seem,rise,1349,287,1
seem,queer,1349,44,2
stuff,stick,33,84,1
begin,bow,1745,218,2
dishonest,lie,15,568,1
lie,mask,568,13,1
night,stand,587,1039,1
inappropriate,smile,5,734,1
exaggerate,everything,41,811,2
reflection,end,48,622,1
damnable,romanticism,6,2,1
sentimental,soul,25,341,1
thought,occur,549,93,3
thought,stir,549,66,1
begin,dream,1745,348,1
lofty,subtlety,58,12,1
la,george,42,5,1
noble,wife,114,408,1
rightful,mistress,9,64,2
seem,vulgar,1349,32,1
certain,right,460,927,1
apollon,distract,18,25,1
curse,laid,105,4,1
hat,anyone,217,277,1
work,part,382,524,1
brush,head,23,804,1
sunflower,oil,1,12,1
dignify,mouth,9,93,1
letter,v,544,30,1
great,pedant,1202,2,1
befit,alexander,6,5,1
perfect,tyrant,104,9,1
ironical,look,29,2970,1
many,sin,532,134,2
kill,rat,432,10,1
private,solitude,52,33,1
apollon,seem,18,1349,1
integral,part,2,524,1
money,put,993,1071,1
severe,stare,33,49,1
continue,star,234,193,1
peculiar,compression,99,1,1
significant,air,14,292,1
begin,sigh,1745,70,1
moral,degradation,92,18,4
silent,pause,291,109,1
measure,lisp,71,25,1
calmly,twist,50,43,1
stupid,stare,259,49,1
bow,head,218,804,2
loud,call,110,660,1
liza,nothing,202,1567,1
solemn,air,23,292,1
whoever,heard,13,175,2
man,send,2546,591,1
hear,apollon,1132,18,1
deliberate,footstep,14,17,1
peculiar,severity,99,16,1
begin,whir,1745,1,1
minute,apollon,677,18,1
expectation,drive,54,263,1
dimly,felt,11,657,1
strange,position,548,283,2
room,somehow,1129,142,1
dozen,rusk,62,2,1
miserable,man,57,2546,2
whole,portion,889,9,1
ink,spurt,7,3,1
absolute,frenzy,66,75,1
hysterical,attack,64,128,1
moment,apollon,1301,18,1
apollon,bring,18,817,1
prosaic,tea,5,202,1
horrible,spite,46,337,1
mournful,perplexity,24,49,2
chief,sufferer,140,13,1
disgust,meanness,65,20,1
spiteful,stupidity,64,45,1
stupid,moment,259,1301,1
unnecessary,straightforwardness,27,1,1
great,venom,1202,5,1
talk,sentimental,1065,25,1
sentimental,stuff,25,33,1
fine,sentiment,120,29,3
word,overwhelm,1439,53,1
want,peace,1315,90,1
air,blow,292,136,1
spiteful,cur,64,8,2
former,hero,104,46,1
stand,confront,1039,17,2
imagine,everything,284,811,1
picture,everything,115,811,1
dream,beforehand,348,109,1
strange,circumstance,548,195,5
feel,genuine,533,54,1
genuine,love,54,1234,1
sorrowful,perplexity,11,49,1
feel,anger,533,145,1
genuine,hysteric,54,32,1
stay,motionless,341,38,1
lie,face,568,1410,2
face,thrust,1410,63,1
nasty,leather,65,30,1
leather,pillow,30,103,1
look,liza,2970,202,1
liza,straight,202,290,1
overwrought,brain,5,127,1
head,lean,804,55,1
fresh,humiliation,75,26,1
love,meant,1234,49,1
moral,superiority,92,9,1
underground,dream,31,348,1
imagine,love,284,1234,1
moral,subjugation,92,2,1
hear,fine,1132,120,1
moral,renewal,92,6,1
life,oppress,1043,19,1
heavy,eye,60,1211,1
spiteful,grin,64,54,1
thrust,something,63,1444,1
evil,brain,75,127,1
despair,rush,172,282,1
stiff,outer,11,14,1
outer,glass,14,159,1
glass,door,159,750,2
sound,echo,175,12,1
empty,street,100,297,1
useless,glimmer,32,1,1
whole,breast,889,72,1
foot,today,308,80,1
living,pang,92,27,1
painful,consciousness,72,85,1
filth,await,8,80,1
idle,question,18,897,1
faint,doubt,89,343,2
meet,liza,508,202,1
evil,memory,75,89,2
many,evil,532,75,3
corrective,punishment,2,41,1
fit,environment,217,15,1
rankle,spite,6,337,1
novel,need,33,499,1
petulant,prayer,2,68,1
begin,shout,1745,407,3
life,carry,1043,332,1
carry,halfway,332,2,1
live,mean,606,1062,1
individual,body,38,99,1
generation,past,55,187,1
live,father,606,1140,1
bear,somehow,205,142,1
family,chapter,388,172,1
fyodor,pavlovitch,306,461,291
pavlovitch,karamazov,461,168,7
karamazov,alexey,168,226,1
alexey,fyodorovitch,226,327,106
fyodorovitch,karamazov,327,168,12
third,son,156,307,3
land,owner,40,24,1
tragic,death,23,260,1
strange,type,548,39,1
type,abject,39,21,1
time,senseless,2625,53,1
senseless,person,53,382,1
hard,cash,131,11,1
fantastical,fellow,6,375,2
whole,district,889,50,1
national,form,27,195,1
adelaïda,ivanovna,14,635,14
noble,family,114,388,2
intelligent,girl,51,465,2
enigmatic,passion,14,94,1
insuperable,obstacle,1,20,1
rapid,river,61,31,1
favorite,spot,9,126,1
flat,bank,113,57,1
similar,instance,20,223,1
ivanovna,miüsov,635,76,1
irritation,cause,50,243,1
mental,freedom,32,94,1
feminine,independence,25,24,1
override,class,1,105,1
class,distinction,105,27,1
pliable,imagination,1,40,1
imagination,persuade,40,125,1
parasitic,position,1,283,1
ironical,spirit,29,146,1
progressive,epoch,21,8,1
marriage,piquancy,163,5,1
captivate,adelaïda,10,14,1
mutual,love,23,1234,1
unique,case,4,516,1
voluptuous,temper,6,64,1
slight,encouragement,152,3,1
particular,appeal,98,52,1
elopement,adelaïda,5,14,1
ivanovna,discern,635,11,1
true,color,475,13,1
family,accept,388,179,1
runaway,bride,5,24,1
wife,begin,408,1745,1
wife,show,408,660,1
little,village,1465,69,3
fine,town,120,549,1
shameless,importunity,30,1,1
family,intervene,388,18,1
frequent,fight,19,81,1
impatient,woman,50,1047,1
destitute,divinity,10,18,1
pavlovitch,introduce,461,77,1
regular,harem,92,1,1
ridiculous,part,63,524,1
injured,husband,21,198,1
comic,part,15,524,1
runaway,wife,5,408,1
woman,turn,1047,1279,1
complete,emancipation,152,18,1
begin,bustle,1745,17,1
reckless,drinking,21,35,1
family,receive,388,349,1
thou,thy,169,66,1
servant,depart,214,62,1
time,wept,2625,24,1
general,rule,935,85,6
eldest,son,24,307,6
matrimonial,grievance,2,11,1
faithful,servant,21,214,2
side,forget,427,458,1
longer,living,89,92,1
mitya,remain,911,302,2
old,grigory,1356,188,8
